_id,wallet_id,aggregated_lp_score,lp_scores[0].total_deposit_all_time,lp_scores[0].retained_liquidity,lp_scores[0].avg_holding_days,reason
6874c577a794db5e6c4d8ef8,0xeb64fb4718c7828b0f3340e6b760115566f6bd77,320.54,0.0,0.0,0.0,High score per deposit
6874c580a794db5e6c4d9079,0xed33547b2b90bac4362427b8cced7e7c71f94b5d,296.22,0.0,0.0,0.0,High score per deposit
6874c581a794db5e6c4d90b7,0xec990bf507ce5e544c9a1245823f95b0911a8948,564.65,0.0,0.0,0.0,High score per deposit
6874c589a794db5e6c4d922e,0xed53a5315bd99004ee9cb275f01ef4a57de225e0,294.95,0.0,0.0,0.0,High score per deposit
6874c588a794db5e6c4d91ec,0xeda0c7f62fe23470b6491f938e8ade098197eae3,394.4,0.0,0.0,0.0,High score per deposit
6874c583a794db5e6c4d9152,0xed1cc7ac58f7a70ec357601d11ccb6be12053e39,260.65,0.0,0.0,0.0,High score per deposit
6874c583a794db5e6c4d91a2,0xed0496498962889615cc2ec0f895c05c1b236143,295.18,0.0,0.0,0.0,High score per deposit
6874c58ca794db5e6c4d931f,0xee34f69704123a9a0bcf4cc150fa72cd4fa8a657,317.4,0.0,0.0,0.0,High score per deposit
6874c58ca794db5e6c4d933f,0xede89306da0f3c30d196f867d35e27dc5bcaaca2,293.08,0.0,0.0,0.0,High score per deposit
6874c59ca794db5e6c4d95e9,0xf0099549b2fe9e24a3e666f25ced0601069f20a0,351.9,0.0,0.0,0.0,High score per deposit
6874c594a794db5e6c4d94aa,0xef1ac491c8890376431b8b3774b19037a3ecb1ec,349.35,0.0,0.0,0.0,High score per deposit
6874c595a794db5e6c4d94cd,0xeec47fa44774fa221d3f371ffc888f625fb0309a,352.75,0.0,0.0,0.0,High score per deposit
6874c59ca794db5e6c4d95b7,0xef9bc773b9e839953b0966abefc6573c9b78e29d,335.36,0.0,0.0,0.0,High score per deposit
6874c59da794db5e6c4d9649,0xef62a4df67cefbb15c228f97817cf199c901b66f,469.53,0.0,0.0,0.0,High score per deposit
6874c5a6a794db5e6c4d97b8,0xf0d82e17d099d10e62e935e8301aeec6c070217c,309.56,0.0,0.0,0.0,High score per deposit
6874c5a3a794db5e6c4d96d8,0xf0a1b71a005b422f6164ae6a58fe541719ef1c09,280.37,0.0,0.0,0.0,High score per deposit
6874c5a6a794db5e6c4d97d3,0xf1554f2c56014c1c449ecc52ec3843e989fc1522,342.0,0.0,0.0,0.0,High score per deposit
6874c5a6a794db5e6c4d979a,0xf122e400904f3d61e6ee84d192a91c8191fa2677,298.6,0.0,0.0,0.0,High score per deposit
6874c5afa794db5e6c4d992a,0xf1e25b3486b90b46cf0a828ea1c068a951c2c930,403.0,0.0,0.0,0.0,High score per deposit
6874c5aca794db5e6c4d984e,0xf168cf3328355a5e4eaa9daeb0daf9085d62269e,566.95,0.0,0.0,0.0,High score per deposit
6874c5b7a794db5e6c4d9ab2,0xf32c64420bcf3f66a4ff1dc4b9aea6f3d9cf5b64,265.86,0.0,0.0,0.0,High score per deposit
6874c5b6a794db5e6c4d9a17,0xf2dc787f600e1180bea8319a9cdb579f4a7d084e,506.0,0.0,0.0,0.0,High score per deposit
6874c5c0a794db5e6c4d9c7c,0xf47c26277be32c4362d351badacae83f124e81e6,404.16,0.0,0.0,0.0,High score per deposit
6874c5bda794db5e6c4d9b61,0xf419601ee96801edf079df4dc22822a6788a090f,276.89,0.0,0.0,0.0,High score per deposit
6874c5c0a794db5e6c4d9c60,0xf3c73da2a7c4233edd357189f2cb09403cfb21ed,553.35,0.0,0.0,0.0,High score per deposit
6874c5c0a794db5e6c4d9c2a,0xf37e53bbb3acb6ac26c12aeaa852da97dabb1a1d,345.0,0.0,0.0,0.0,High score per deposit
6874c5bfa794db5e6c4d9c00,0xf48e3b647188308ff0e955c68adbb1ef1fc687b9,327.16,0.0,0.0,0.0,High score per deposit
6874c5caa794db5e6c4d9dc1,0xf58e9e72351fdd2d60d23b6d06ab2d25f63138e1,333.5,0.0,0.0,0.0,High score per deposit
6874c5d2a794db5e6c4d9f23,0xf61f29acca92957e258ddf4fd052fa7ce81bdc0e,260.3,0.0,0.0,0.0,High score per deposit
6874c5d4a794db5e6c4d9fc2,0xf5fa0f11364cc7695c2e8c3f7c9a7de3ea2483f1,304.65,0.0,0.0,0.0,High score per deposit
6874c5e3a794db5e6c4da1fe,0xf7ef81e8c5d9a315dc6358ef6dd346f924e3d642,328.1,0.0,0.0,0.0,High score per deposit
6874c5efa794db5e6c4da476,0xf9085dc904733696ccf19edf7c60db4495adc9aa,571.91,0.0,0.0,0.0,High score per deposit
6874c5f2a794db5e6c4da480,0xf9d48ac9ec8f207aef93518b51d2cda61e596904,413.17,0.0,0.0,0.0,High score per deposit
6874c601a794db5e6c4da5fa,0xfa4fdafaff5d6aa6b6d5c4305683c377cadc9bf2,270.71,0.0,0.0,0.0,High score per deposit
6874c607a794db5e6c4da659,0xfba9a5df91406f2c3f66c7782de9d0ce52094f26,259.54,0.0,0.0,0.0,High score per deposit
6874c620a794db5e6c4daa0b,0xfcf1067e39dc0deb241079d290d8d0fc972c0aff,342.0,0.0,0.0,0.0,High score per deposit
6874c621a794db5e6c4daa9c,0xfd0b0a2c4851362fed015a5e8ed862ffed48bdf2,284.75,0.0,0.0,0.0,High score per deposit
6874c620a794db5e6c4daa1a,0xfcf4721ba1c42fefd3b63012a2cb936680ab966d,417.09,0.0,0.0,0.0,High score per deposit
6874c629a794db5e6c4dabe3,0xfed74046a7ecafc8ef6462e89471da7a97815ad3,292.4,0.0,0.0,0.0,High score per deposit
6874c633a794db5e6c4dade5,0xffc8a753a19a66a57b9cf046cb80bb86cdc9727b,287.12,0.0,0.0,0.0,High score per deposit
6874c632a794db5e6c4dad3e,0xffeac3f80e6ac4a7933be17bb45a32692ad2689b,260.1,0.0,0.0,0.0,High score per deposit
6874c62fa794db5e6c4daca0,0xff106bd629ac789c73a066192b3234d716e2f294,265.86,0.0,0.0,0.0,High score per deposit
6874b825a794db5e6c4c2eef,0x0039b625b1d8632c7a0057c964ec58a9f39789d3,395.3,61208327.48142061,0.0,122.10301597080152,Low score per deposit
6874b82aa794db5e6c4c2f9f,0x01c6bdd02ffaad680fd41f8a77bd9b2aaba6de89,317.0,14953236.591036418,0.0,247.2661985925347,Low score per deposit
6874b835a794db5e6c4c3213,0x027e54dcc0c3e34b8c4f0a1932aa81a0fe22645e,446.12,26801801.47648077,0.0,118.72442622956416,Low score per deposit
6874b83da794db5e6c4c335f,0x039c53a2f57586bb170b5be59be65361657d2056,427.55,37939685.95249349,5269618.800330639,107.9207057967824,Low score per deposit
6874b846a794db5e6c4c34dd,0x043f8524f87efb25990b65ff4918f9128acf742e,200.0,25929126.05683974,0.0,0.2208294753086419,Low score per deposit
6874b846a794db5e6c4c34e9,0x04bbc4cb29632bb28296cdbabca6eef5bb162a41,415.38,19919830.457767684,0.0,92.53215909300926,Low score per deposit
6874b847a794db5e6c4c3517,0x0499effe28abcb25ed5f0b4d59bddddf22d0f298,437.65,32268047.69845529,7571.647432658821,46.176706176671374,Low score per deposit
6874b84fa794db5e6c4c365a,0x05d5f79fa097832c7b13b06dd6dff250e5bcbcc0,443.81,86357791.68630992,0.0,99.2472569476942,Low score per deposit
6874b848a794db5e6c4c3538,0x04c82c5791bbbdfbdda3e836ccbef567fdb2ea07,450.87,446786491.0177788,4469690.027437568,644.9676703000242,Low score per deposit
6874b847a794db5e6c4c3532,0x042523db4f3effc33d2742022b2490258494f8b3,453.49,2400184054.5090504,0.0,6.088519820719481,Low score per deposit
6874b850a794db5e6c4c36a9,0x05cd9660d3ff4d4de8ddfb139819595795a5e01f,226.38,22954738.515197396,114.4370140954852,142.42862274959492,Low score per deposit
6874b850a794db5e6c4c36bf,0x061979019711fd0c9ef93510a996f770a9fc7b60,531.27,56493400.70831522,0.0,361.4037009302575,Low score per deposit
6874b850a794db5e6c4c369d,0x05a21704d027a9d53138cc37feb212e12314e8a3,393.0,20953216.781724826,365544.2274700105,327.53598518644395,Low score per deposit
6874b851a794db5e6c4c36c9,0x05a94a8dd7eb1ba5b1114cc5ef18855a221ac317,465.78,298629170.77262217,0.0,15.19435888618816,Low score per deposit
6874b85aa794db5e6c4c385d,0x065e3dbafcb2c26a978720f9eb4bce6ad9d644a1,440.75,2384785921.239456,0.0,6.997289701891386,Low score per deposit
6874b879a794db5e6c4c3d8a,0x0b5a6a15b975fd35f0b301748c8dabd35b50d8c5,323.85,19142261.4314374,5832246.514086952,18.25041087962963,Low score per deposit
6874b872a794db5e6c4c3c86,0x0981ee7b1db63bc7928ea454b52eeac4203afc7e,353.0,22953636.14605652,0.0,200.5715384463812,Low score per deposit
6874b871a794db5e6c4c3c1e,0x09bb137d5de483e6a6338639a13298a92752c455,387.6,25661224.243018247,0.0,83.24310361844152,Low score per deposit
6874b872a794db5e6c4c3c81,0x0a3676d31ecb664779174f76c88bde783045887b,373.0,63237609.978208825,0.0,294.9719765683472,Low score per deposit
6874b87aa794db5e6c4c3dcd,0x0aaefad51c8cd1303aa3054b87bdd6f9a356dfc8,385.92,25531991.154839795,0.0,5.509325396825397,Low score per deposit
6874b87ca794db5e6c4c3e81,0x0b275aaeb7e834520f34a24027091edba49b7a58,430.55,316221616.8485151,0.0,42.05390536739908,Low score per deposit
6874b882a794db5e6c4c3f21,0x0bafea29c7c7297dcc607e208f37e820d73da928,407.95,24074476.75651437,0.0,723.6529099159317,Low score per deposit
6874b884a794db5e6c4c3fff,0x0c17a1e02d1c6e45b2a0dea13c6293fda206cb80,465.0,41081207.19634228,0.0,282.5679210853229,Low score per deposit
6874b88da794db5e6c4c41bb,0x0d402f421baa1104320f2054074deff1de1bd1ba,544.58,24009321.863892,98388.14492417128,23.36675208237346,Low score per deposit
6874b891a794db5e6c4c4209,0x0e3e59824b920e63911eadbb49d714ce90376a6f,421.6,26385476.175785773,0.0,192.10999313873845,Low score per deposit
6874b88da794db5e6c4c41c7,0x0cac3d1a887206e0f6169222c4504301a8b4b993,441.07,1688777272.7107172,0.0,9.412337637826656,Low score per deposit
6874b8a4a794db5e6c4c4554,0x0fc06977378fd94aa23af24ee75b993c265c140b,266.18,22732456.109029144,738.674254335463,185.0366784777623,Low score per deposit
6874b89da794db5e6c4c4478,0x0f53af7a3d4352a4dcd82ca7af119bf58801d183,449.0,35952221.574994326,0.0,1446.8995263013312,Low score per deposit
6874b8a7a794db5e6c4c464e,0x104da4efb22a7e560e6df9c813e5eb54ca038737,287.3,25851631.843697656,323.07513385638595,189.85312294929784,Low score per deposit
6874b8a9a794db5e6c4c467d,0x1057c855a823203b32f49e1c1741a77fbe13ae31,449.4,176270791.89028877,0.0,19.82644431880573,Low score per deposit
6874b8b1a794db5e6c4c47cc,0x1111567e0954e74f6ba7c4732d534e75b81dc42e,429.25,515544064.7667616,0.0,78.33299357928833,Low score per deposit
6874b8bea794db5e6c4c49fa,0x12dde15d3bc00d69fb6f94b5afe8cb71a364756c,390.0,106562575.12913696,0.0,28.762753223752892,Low score per deposit
6874b8c0a794db5e6c4c4a6a,0x136db1cdff916f3a9269519a6e453586a9a4c025,345.0,20913964.981176507,1547446.7199249675,8.581912037037037,Low score per deposit
6874b8d9a794db5e6c4c4ec7,0x161e0625963b253533ad0b87c22d7837c083b04e,448.0,74548064.4720839,0.0,1405.7818089951968,Low score per deposit
6874b8d6a794db5e6c4c4e69,0x16241df487aa362679470f00ea8e9a12c6ec6829,352.75,19566786.96263632,3.261754244565964,68.73550020898148,Low score per deposit
6874b8dba794db5e6c4c4fc4,0x168c1cfa3d6d706a2648cd81478c7a27ba7fc7d6,338.3,27718039.9565531,0.0,24.72917451839352,Low score per deposit
6874b8e6a794db5e6c4c515a,0x17b4051556118ed22424b9230725b08e4acd939f,472.89,393568229.36904025,0.0,11.12584976266927,Low score per deposit
6874b8e5a794db5e6c4c5148,0x17f32caca965ffc80996dfedb5515bb958140edf,515.95,44179102.482951015,0.0,108.249206169348,Low score per deposit
6874b8e4a794db5e6c4c50ca,0x174fcf92df1c43b43ce67e1183a37b2310f1dde1,430.0,31432090.7868188,0.0,736.4243751093692,Low score per deposit
6874b8e5a794db5e6c4c5138,0x177b8ebe208cb71da818b6b8814c946c027240cd,373.82,332054564.80528086,0.0,51.20345331698388,Low score per deposit
6874b8eda794db5e6c4c523e,0x18f88abd522f7fdcfb5aa06c996accffaa75472a,450.0,29114994.253460366,0.0,1474.6075835075,Low score per deposit
6874b8eda794db5e6c4c529b,0x188c91daa2dd6b99331a65f87be6f9b0f18f218f,294.81,15436612.336586742,0.0,288.7052365101505,Low score per deposit
6874b8fba794db5e6c4c54d6,0x1a95d7319c72cdea88fc994a3311460ba326abea,323.0,33720995.47193048,0.0,0.8208333333333333,Low score per deposit
6874b8ffa794db5e6c4c55da,0x1af85d572a8d1a6ef3a2cea3f0754f5085db7335,277.95,13601687.162655108,45.68068880587816,183.92027695094131,Low score per deposit
6874b8ffa794db5e6c4c55f8,0x1a54220656fa426a20331141324260398a549314,364.37,357494677.39942765,0.0,51.58889759288494,Low score per deposit
6874b906a794db5e6c4c56e9,0x1c8ac4136dc9d9abcf8b414fdcf9e307a6226401,243.95,26819916.430565663,0.0,0.2382484567901234,Low score per deposit
6874b90aa794db5e6c4c57cb,0x1c8f6a5f009e051cab9c3851ca2da2c936b2775a,412.03,1592050552.1682105,0.0,10.164497792667245,Low score per deposit
6874b90ea794db5e6c4c57cd,0x1bcd0ed2794cd156c4c6ff09f75168f2507d246c,254.0,24144328.22902029,0.0,0.0031716950203792,Low score per deposit
6874b908a794db5e6c4c57b2,0x1bb9bc5be209b77786f59e739dfdb9fe9aac916e,559.51,59289803.45604229,0.0,360.63934443427087,Low score per deposit
6874b920a794db5e6c4c5ac3,0x1e110343ed23533c5009f1786038616279a66677,331.0,30383439.22203642,0.0,4.533511904761906,Low score per deposit
6874b91ea794db5e6c4c5a3e,0x1e1c2c1790b8de4ca4c1a660b27b116affe4e7d4,391.0,57073160.69969885,0.0,86.05108341366898,Low score per deposit
6874b92ea794db5e6c4c5c7d,0x1eab3b222a5b57474e0c237e7e1c4312c1066855,345.04,533308365.5981612,3444469.7429789305,61.57620298241145,Low score per deposit
6874b950a794db5e6c4c626a,0x22fa8cc33a42320385cbd3690ed60a021891cb32,216.0,23804646.930056565,4167373.144957677,1.9101003086419752,Low score per deposit
6874b950a794db5e6c4c6278,0x235909a5345af86536e4ddbe9f753db6b3c919f7,534.93,65941908.85267803,0.0,463.7266359784027,Low score per deposit
6874b951a794db5e6c4c62cd,0x239d548ab49825c0f4db461daf702ab6b461e05f,487.0,20601178.950600512,7309.378151625395,618.8700834413764,Low score per deposit
6874b96ba794db5e6c4c672b,0x2637910cdfc34ac1787684ecce74e46ba2724a3b,404.0,44690446.59447374,2485997.781912558,464.2763700831377,Low score per deposit
6874b975a794db5e6c4c6915,0x26bce6ecb5b10138e4bf14ac0ffcc8727fef3b2e,433.45,1548147511.8262627,0.0,10.117272336312018,Low score per deposit
6874b97ea794db5e6c4c6a90,0x28a55c4b4f9615fde3cdaddf6cc01fcf2e38a6b0,442.46,117054639.64387906,0.0,46.724183230781605,Low score per deposit
6874b97ea794db5e6c4c6a7d,0x2878d2a56f78df0af07a2a470fbb55686c91e468,325.0,20115449.713383608,0.0,4.026163194444445,Low score per deposit
6874b97ea794db5e6c4c6a83,0x27d2eb8d88cd93d9b684232243ade13d7d309870,390.0,24249487.87813752,0.0,3.721964816245156,Low score per deposit
6874b98ca794db5e6c4c6c76,0x2abb703e5e8ecd9eabce0d1f81b2c545845b81ba,386.0,64466013.97527041,4403444.568572678,25.009162594581017,Low score per deposit
6874b98da794db5e6c4c6cef,0x29d92a1517034636720fd3bd7e48c4649a249ee8,480.7,66916309.33308226,0.0,68.22088403155556,Low score per deposit
6874b98ea794db5e6c4c6d1d,0x2a0bab0e06dff1ddf1c54e32a5632eba674ba87f,391.0,34752799.92541267,351750.9431083724,85.22540679505659,Low score per deposit
6874b995a794db5e6c4c6e54,0x2b25b37c683f042e9ae1877bc59a1bb642eb1073,248.81,12249665.864689147,0.0,282.02586388261574,Low score per deposit
6874b997a794db5e6c4c6ebd,0x2bb33026ff3f7ab84cecb0e0a470ac710dd28ce2,309.4,19678283.953122243,51.09445399791002,141.80661782128183,Low score per deposit
6874b997a794db5e6c4c6ee5,0x2b271ac88a4caa57e67b5bcb49fbea3d5963b990,575.94,40756805.31500425,0.0,361.9222817633796,Low score per deposit
6874b99ea794db5e6c4c6fee,0x2c937e3b0ea4198303d85ae11e4ac5fe3181c990,369.0,49878826.966744535,0.0,80.2538745003092,Low score per deposit
6874b998a794db5e6c4c6f55,0x2b728f85296b0cf98fc08f492e7f983636ca3870,518.52,30415561.93641961,0.0,46.27585766575617,Low score per deposit
6874b9a0a794db5e6c4c7092,0x2c0aca65ab8e5a53c3b45458fe34ebb231c3370e,438.89,226710009.1035859,0.0,16.697631088170574,Low score per deposit
6874b9a8a794db5e6c4c71a8,0x2d9c5bc844ec7e9d7ed3c5a2e360cf062c22ac28,350.0,61361517.505213626,0.0,365.6298104709172,Low score per deposit
6874b9aaa794db5e6c4c727d,0x2d525a7eab9b6645053e22816450f27ee242303d,530.03,90443209.25890867,0.0,281.5589717870695,Low score per deposit
6874b9b1a794db5e6c4c739d,0x2e9262b2a4f2934ab60c836e63029f52e296a55d,519.68,39731395.8475152,0.0,346.74985993396126,Low score per deposit
6874b9bca794db5e6c4c74f9,0x2f591ddf47366c899bab6c9e73668898fbc47d75,379.0,94945700.75896488,505167.33473674953,360.2376235244228,Low score per deposit
6874b9bba794db5e6c4c74c8,0x2ff58570d32e8e8b4edecc2c67bd3dc3ee2fac7c,339.15,36396570.839358285,13018185.963738311,32.31675600619444,Low score per deposit
6874b9c4a794db5e6c4c7650,0x30877f43e2b62bc0c4697ecd728d39aa440f9411,355.3,18215042.998345777,156.7714416794479,83.73560762818288,Low score per deposit
6874b9c4a794db5e6c4c7676,0x305fa99fd37db1680ab597ec4c1c57e84f387fdb,352.0,37649073.89018636,0.0,369.1740954652055,Low score per deposit
6874b9cda794db5e6c4c77fb,0x3131f201bc68c615e289fcfdd6ead12e8a94c768,410.55,20399490.405418184,0.0,184.2026804233642,Low score per deposit
6874b9cda794db5e6c4c7806,0x31d3243cfb54b34fc9c73e1cb1137124bd6b13e1,349.33,21470717.622972004,0.0,263.32257262708424,Low score per deposit
6874b9dfa794db5e6c4c7af5,0x3414f4f7974ca61dfcd2b877b990f42ea5947816,454.0,36417441.6398824,0.0,737.7303607971586,Low score per deposit
6874b9e0a794db5e6c4c7b20,0x335d97067171cc917d2699146324b15fdca4704f,501.49,52669451.52031108,0.0,653.2431708180844,Low score per deposit
6874b9e1a794db5e6c4c7bc4,0x33ea3e8110491fca7f4f97dfd91da1fe278bea81,379.1,23002866.61041114,0.0,15.212215745719188,Low score per deposit
6874b9e2a794db5e6c4c7bdd,0x3443006ed920730005d88267c49f77abcde749af,339.68,33818092.88089532,0.0,162.81075795487268,Low score per deposit
6874b9eba794db5e6c4c7d80,0x34ec9e3a1ac200ea58744ced891015152130e400,377.99,30425825.40909813,424.6023850105703,244.19307541118343,Low score per deposit
6874b9eaa794db5e6c4c7d38,0x34f78efdc4396eaa446c82710a5a5eba0f299baf,401.0,31987240.67851699,2820458.703527112,351.45626627844325,Low score per deposit
6874b9fda794db5e6c4c80a5,0x36a454aef52938c8637cd4689b2980c1cfd43389,444.37,2629957574.718442,0.0,5.615529884149035,Low score per deposit
6874b9fca794db5e6c4c8085,0x36aab712e7e6820608d5c974d6f9a615ecfd46db,259.0,49152459.9930259,0.0,1.0536666666666668,Low score per deposit
6874b9fca794db5e6c4c80a4,0x368dec1eb6e533119f8740c15613144bf5a668ca,399.52,343316040.93616045,0.0,45.12290661334744,Low score per deposit
6874ba04a794db5e6c4c821e,0x37c4d1abc89e1bb1ceaa9df3c17d4464fe95e21c,319.39,24085646.749042496,0.0,93.75375560567738,Low score per deposit
6874ba14a794db5e6c4c846b,0x3a67b184803641ba107c4c75276d747d123e49ca,379.0,83624038.30798642,0.0,38.42349090591821,Low score per deposit
6874ba1fa794db5e6c4c86d6,0x3b40af8e80b09f4a54b1eb763031d4880f765bdc,454.87,303836700.0332592,0.0,14.069659771587782,Low score per deposit
6874ba25a794db5e6c4c878a,0x3c32306db3c064ed2a29c0b3744627646cecce17,448.0,42602899.21456483,0.0,1390.959174615081,Low score per deposit
6874ba28a794db5e6c4c886d,0x3c2532cfba0310d5bd0d0745f90000c3e48c2c27,230.2,19302534.07169368,7.711327217519283,249.7642590764121,Low score per deposit
6874ba31a794db5e6c4c88f1,0x3cdaaf20a4ab415312e2383ec62e37d986d6c0c0,422.45,74327849.9475805,0.0,68.95110178858727,Low score per deposit
6874ba28a794db5e6c4c8850,0x3bb152e1758659663d6ae8377d054be015e191f3,312.22,20011892.7793562,0.0,22.24267361111111,Low score per deposit
6874ba2ca794db5e6c4c8882,0x3bf8f336b435a92b6f0008202b8b49dcf45ae015,564.65,72799379.36363953,0.0,2.964346498208553,Low score per deposit
6874ba34a794db5e6c4c8a08,0x3cb3ef0368a6548f71357f4d346330195bca1160,457.22,303612320.1646448,0.0,62.92655461352809,Low score per deposit
6874ba39a794db5e6c4c8a39,0x3dc82513f0f93d75a02ffd2681648ddbe2bebe8e,418.0,18777519.60698364,4952717.922188252,25.412673611111117,Low score per deposit
6874ba3da794db5e6c4c8b22,0x3e46a9ec06b3a9824c306f13785eeccdf6e21eb9,322.0,33347249.63611896,0.0,0.0148148148148148,Low score per deposit
6874ba43a794db5e6c4c8be6,0x3f416dfcce7eea3a5011054d6af9bb2c62d1b74c,364.65,16148020.021923007,1.8523705061525104,130.7140226872338,Low score per deposit
6874ba46a794db5e6c4c8c7f,0x3f5a8739d0a96f207cc67cb32b83ad370da9ee6b,373.0,82135886.23033363,0.0,295.925959149662,Low score per deposit
6874ba47a794db5e6c4c8d2b,0x3eb381f56cf761a091e2c939eb1d4569f0eb3a16,452.0,60750680.49262804,0.0,730.8789584436806,Low score per deposit
6874ba46a794db5e6c4c8ccc,0x3eeb5e43bcb9ed151a13a2cfb584a171dcb1aeba,247.0,35273246.45687626,0.0,2.6195138888888887,Low score per deposit
6874ba47a794db5e6c4c8cd7,0x3f0f84b1a06c4281617be9af650395bf71660035,370.0,37090445.796933934,1268669.5687049404,331.206912232727,Low score per deposit
6874ba48a794db5e6c4c8d3d,0x3fbaea01b228368e67ca40d8cb195018fd095318,433.62,430130850.2548687,0.0,48.24977991337885,Low score per deposit
6874ba4ea794db5e6c4c8dfa,0x408613ba0eaf85675999cd3729ea3cbff84a6b21,419.05,27307050.09291073,194.11848039925096,137.71964701994506,Low score per deposit
6874bfc1a794db5e6c4c90f7,0x41995207fcf9372864b0f15534cb86cc304f1587,379.1,38403611.40227278,0.0,71.65290005218606,Low score per deposit
6874bfb6a794db5e6c4c901c,0x40725d97f5352dfbf749de29ed328ac6189e51a9,440.06,254718887.35134223,0.0,78.74523546915631,Low score per deposit
6874bfc2a794db5e6c4c9159,0x41d05133504a2e5a73fabbfd15f2a74848f4c439,260.1,38581390.57455176,0.0,2.041058523289641,Low score per deposit
6874bfcea794db5e6c4c9341,0x421125ca608a35458b2c99da39cd55b70ba202a4,378.77,408216329.3214328,0.0,29.78317808573689,Low score per deposit
6874bfcda794db5e6c4c9320,0x42a49dcf7902c6b7938a00cdbe62a112a2b539e8,557.75,32511212.25299,0.0,37.512461591234974,Low score per deposit
6874bfd3a794db5e6c4c938d,0x43d2a401749093aeaf7a3e821699df9bbcc7967d,245.0,18043255.339462,0.0,2.4072222222222224,Low score per deposit
6874bfdea794db5e6c4c9627,0x44c832526eabde3af5051e7dd36ef5410597a902,377.9,27686438.50666795,246934.0304133892,36.46612646034079,Low score per deposit
6874bfd7a794db5e6c4c94cf,0x438d5ed1d3f7a56eb8455edc3e2e7b69ab8fd653,380.0,28548529.273014545,1112461.5216776058,705.9496546457165,Low score per deposit
6874bfdca794db5e6c4c955e,0x44483a2a5485c7d65501efc20b831eb178b42eff,348.0,62417866.778068885,0.0,295.2751711345324,Low score per deposit
6874bfdea794db5e6c4c9646,0x44151e75925860be5dba0d0f705d03abb6e6bbd9,358.06,378114971.9816411,0.0,41.22854108055556,Low score per deposit
6874bfd7a794db5e6c4c94d1,0x431b5a84acc1297eda88259f300262f1bc3a74f3,459.12,2116334213.829285,0.0,6.640079987316666,Low score per deposit
6874bfdda794db5e6c4c9590,0x442739f728c40682632f41bc4b8c8d4e8fd5f956,450.0,24319715.538134634,0.0,1477.0178417291088,Low score per deposit
6874bfdfa794db5e6c4c9657,0x43e4715ae093a4c86b5ecddb52216c4f879e9672,444.68,1613246874.9236178,0.0,8.987760517259098,Low score per deposit
6874bfe5a794db5e6c4c9713,0x44f51503b633060bbd54963710da9888a8ba5b49,385.0,39340929.039817415,3375194.868547305,928.4229872661298,Low score per deposit
6874bff1a794db5e6c4c9983,0x4603180bbb8221157880afaa84638e0fc467738d,463.22,2612759067.7388697,0.0,6.44527721230098,Low score per deposit
6874bfeda794db5e6c4c9850,0x46187698198fa02f071d999347fe0db2ee79934b,419.05,27782037.564895246,111.25759808719158,184.039105437118,Low score per deposit
6874bff0a794db5e6c4c9935,0x471f17814c0f15d97431b6d36ecfa734311879d0,370.6,22865467.94524864,0.0,152.39429901533563,Low score per deposit
6874bff0a794db5e6c4c995f,0x465e1d1e73ad725434a4abe12eaa60c7a7ab792e,288.15,20124389.607124183,0.0,14.978047172184928,Low score per deposit
6874bffaa794db5e6c4c9b19,0x479bc00624e58398f4cf59d78884d12fb515790a,418.89,246551009.00440037,0.0,28.73999521716844,Low score per deposit
6874bff9a794db5e6c4c9afe,0x479b454f499333551682214f3859c2520a83c6ad,499.24,21433885.45434585,0.0,79.02984547752314,Low score per deposit
6874bff8a794db5e6c4c9a94,0x4789a334dc66b03b2a3d554a86cfd3959e88ab48,402.0,71633225.18982057,5741061.934744477,27.5034119355679,Low score per deposit
6874c00aa794db5e6c4c9e18,0x4a2c544fc56cc7e024a336ecb829e39b91d28f51,320.18,44926205.850301325,87000.12350235134,92.2355917054546,Low score per deposit
6874c012a794db5e6c4c9f9e,0x4b36e5f444caf85fc87643db0d6e38874730b0a0,395.98,199137308.0532426,770673.0264505744,14.645325638518516,Low score per deposit
6874c012a794db5e6c4c9f71,0x4b2e310b10c9e7cd048c7378c24be1f806659d4f,417.35,20713592.803105302,0.0,192.40540400173225,Low score per deposit
6874c01ba794db5e6c4ca15e,0x4c33c0e010aa2cb240cf73a683c1c6c4ccab5626,391.6,315010451.2064136,0.0,13.972666513782242,Low score per deposit
6874c01ca794db5e6c4ca160,0x4bfcf7a62e5c0acc874d496182915c3642e64cb6,433.12,23238123.695642725,0.0,45.88914404949653,Low score per deposit
6874c01ba794db5e6c4ca11f,0x4c055329042980eea72b49e8b8f2b1f2672243e8,495.57,22910126.293360684,0.0,170.56191076413194,Low score per deposit
6874c02aa794db5e6c4ca36f,0x4d6f90d12656b411a70102ff82f17e895f7092ec,209.38,18739877.2311018,0.0,142.48631386801796,Low score per deposit
6874c02ca794db5e6c4ca3fa,0x4dbfe74c399da7a77a9d94dab5509310d8ce9e28,414.0,17982467.491278,0.0,91.46346973304398,Low score per deposit
6874c02ba794db5e6c4ca3db,0x4e3ca608f17ec15236a0ce6dff03175f89c2bdcf,542.95,81533079.24311954,0.0,45.106465224776784,Low score per deposit
6874c02da794db5e6c4ca458,0x4d72d4269ab46962713ca19cab8161a87684a163,322.15,27367108.69765489,0.0,6.6129854264866905,Low score per deposit
6874c035a794db5e6c4ca5ba,0x4f58985b75eec8f14c536878a19eadf4a1960d6c,441.0,46082931.61339043,1437261.3150683716,115.62611899913558,Low score per deposit
